species,lon,lat
Eucalyptus regnans,146.24,-38.57
Eucalyptus regnans,146.24,-37.9
Eucalyptus regnans,146.2424562,-41.35476183
Eucalyptus regnans,146.2438077,-42.66693745
Eucalyptus regnans,146.244641,-42.67874021
Eucalyptus regnans,146.2455007,-42.66820939
Eucalyptus regnans,146.2478252,-42.65759812
Rhinella marina,146.2481857,-18.23747139
Eucalyptus regnans,146.2490079,-42.67084405
Eucalyptus regnans,146.249151,-42.65895765
Eucalyptus regnans,146.25,-37.91
Eucalyptus regnans,146.25,-37.86
Eucalyptus regnans,146.25,-37.9
Eucalyptus regnans,146.25,-37.88
Eucalyptus regnans,146.25,-37.91
Eucalyptus regnans,146.25,-37.9
Eucalyptus regnans,146.25,-38.56
Eucalyptus regnans,146.25,-37.92
Eucalyptus regnans,146.25,-38.41
Eucalyptus regnans,146.2517023,-41.60108445
Eucalyptus regnans,146.2519215,-42.66194762
Eucalyptus regnans,146.2535294,-42.67033327
Eucalyptus regnans,146.2546061,-42.67214139
Eucalyptus regnans,146.2548153,-42.66484826
Eucalyptus regnans,146.2551468,-41.60416926
Eucalyptus regnans,146.255685,-42.6737694
Eucalyptus regnans,146.2561342,-42.65657171
Eucalyptus regnans,146.2561392,-42.6663878
Eucalyptus regnans,146.256764,-42.67539741
Eucalyptus regnans,146.257843,-42.6770254
Eucalyptus regnans,146.26,-37.89
Eucalyptus regnans,146.26,-37.88
Eucalyptus regnans,146.26,-37.88
Eucalyptus regnans,146.26,-37.92
Eucalyptus regnans,146.26,-37.92
Eucalyptus regnans,146.26,-37.86
Eucalyptus regnans,146.2600104,-42.65893826
Eucalyptus regnans,146.2619497,-42.66003144
Eucalyptus regnans,146.27,-38.57
Eucalyptus regnans,146.2752757,-41.57484429
Eucalyptus regnans,146.2767154,-41.58557197
Eucalyptus regnans,146.2779451,-41.58287753
Eucalyptus regnans,146.2797595,-41.58153782
Eucalyptus regnans,146.2797695,-41.58063716
Eucalyptus regnans,146.28,-37.89
Eucalyptus regnans,146.28,-37.87
Eucalyptus regnans,146.28,-37.88
Eucalyptus regnans,146.28,-37.67
Eucalyptus regnans,146.28,-37.89
Eucalyptus regnans,146.2845925,-41.57841546
Eucalyptus regnans,146.2853511,-41.56400857
Eucalyptus regnans,146.2863124,-41.58563195
Eucalyptus regnans,146.2875516,-41.58203674
Eucalyptus regnans,146.2875912,-41.57843408
Eucalyptus regnans,146.29,-37.93
Eucalyptus regnans,146.29,-37.87
Eucalyptus regnans,146.29,-37.9
Eucalyptus regnans,146.29,-37.59
Eucalyptus regnans,146.29,-37.87
Eucalyptus regnans,146.2943389,-42.75218169
Eucalyptus regnans,146.2945624,-41.58820489
Eucalyptus regnans,146.2992295,-42.75194155
Eucalyptus regnans,146.2999296,-42.74402105
Eucalyptus regnans,146.3,-37.92
Eucalyptus regnans,146.3,-37.91
Eucalyptus regnans,146.3,-38.57
Eucalyptus regnans,146.3,-38.56
Eucalyptus regnans,146.3,-38.48
Eucalyptus regnans,146.3001122,-42.74951548
Eucalyptus regnans,146.3007848,-42.74402628
Eucalyptus regnans,146.3016107,-42.74664289
Eucalyptus regnans,146.3022216,-42.74664662
Eucalyptus regnans,146.3024306,-42.74979979
Eucalyptus regnans,146.3028194,-42.76961408
Eucalyptus regnans,146.302993,-41.58519385
Eucalyptus regnans,146.3039798,-42.72054149
Eucalyptus regnans,146.3048004,-41.59565318
Eucalyptus regnans,146.3048166,-42.77683054
Eucalyptus regnans,146.3051447,-42.76935805
Eucalyptus regnans,146.305345,-41.58962163
Eucalyptus regnans,146.3053688,-41.30680578
Eucalyptus regnans,146.3058116,-42.77530565
Eucalyptus regnans,146.3063689,-42.76918536
Eucalyptus regnans,146.30656,-41.31163207
Eucalyptus regnans,146.3066194,-41.59386272
Eucalyptus regnans,146.3068076,-42.77369072
Eucalyptus regnans,146.3083469,-41.60062854
Eucalyptus regnans,146.3083517,-41.60017821
Eucalyptus regnans,146.31,-37.92
Eucalyptus regnans,146.31,-38.56
Eucalyptus regnans,146.31,-38.54
Eucalyptus regnans,146.31,-38.52
Eucalyptus regnans,146.31,-37.92
Eucalyptus regnans,146.31,-37.89
Eucalyptus regnans,146.3118715,-42.78002503
Eucalyptus regnans,146.3125418,-41.60110406
Eucalyptus regnans,146.3125562,-41.59975307
Eucalyptus regnans,146.3134267,-41.59686695
Eucalyptus regnans,146.3138393,-42.77895619
Eucalyptus regnans,146.3143608,-41.59931348
Eucalyptus regnans,146.315445,-41.26511543
Eucalyptus regnans,146.3154995,-41.26332321
Eucalyptus regnans,146.3155655,-42.77761571
Eucalyptus regnans,146.3155715,-41.47321824
Eucalyptus regnans,146.315993,-42.78320161
Eucalyptus regnans,146.3165018,-42.78140357
Eucalyptus regnans,146.3170106,-42.77960553
Eucalyptus regnans,146.3170895,-41.4769203
Eucalyptus regnans,146.3175184,-42.77789753
Eucalyptus regnans,146.3176495,-42.77708783
Eucalyptus regnans,146.32,-37.92
Eucalyptus regnans,146.32,-37.92
Eucalyptus regnans,146.32,-38.47
Eucalyptus regnans,146.32,-37.9
Eucalyptus regnans,146.32,-38.5
Eucalyptus regnans,146.32,-38.48
Eucalyptus regnans,146.32,-38.53
Eucalyptus regnans,146.32,-38.52
Eucalyptus regnans,146.3215402,-41.595528
Eucalyptus regnans,146.3223678,-41.58523761
Eucalyptus regnans,146.3226004,-42.78270056
Eucalyptus regnans,146.323596,-42.78108548
Eucalyptus regnans,146.3238382,-42.74758677
Rhinella marina,146.3245996,-18.44136003
Eucalyptus regnans,146.3247138,-42.7794711
Eucalyptus regnans,146.33,-37.92
Eucalyptus regnans,146.33,-37.82
Eucalyptus regnans,146.33,-38.52
Eucalyptus regnans,146.33,-38.54
Eucalyptus regnans,146.3313733,-42.7968005
Eucalyptus regnans,146.332991,-42.74863104
Rhinella marina,146.3337778,-19.48905556
Eucalyptus regnans,146.3374119,-42.79242297
Eucalyptus regnans,146.3383763,-42.79027627
Eucalyptus regnans,146.3384495,-42.78684564
Eucalyptus regnans,146.3395546,-42.78640175
Eucalyptus regnans,146.34,-37.92
Eucalyptus regnans,146.34,-37.8
Eucalyptus regnans,146.34,-38.44
Eucalyptus regnans,146.34,-37.62
Eucalyptus regnans,146.34,-37.9
Eucalyptus regnans,146.34,-37.89
Eucalyptus regnans,146.34,-37.9
Eucalyptus regnans,146.34,-37.9
Eucalyptus regnans,146.34,-37.91
Eucalyptus regnans,146.3423036,-42.79236112
Eucalyptus regnans,146.343625,-41.49409878
Eucalyptus regnans,146.3437018,-41.29620348
Eucalyptus regnans,146.3448722,-42.79228579
Eucalyptus regnans,146.3450228,-41.29549039
Eucalyptus regnans,146.3470253,-41.27433364
Eucalyptus regnans,146.3471474,-41.29802462
Eucalyptus regnans,146.3480848,-41.28785122
Eucalyptus regnans,146.348273,-41.26893607
Eucalyptus regnans,146.35,-37.83
Eucalyptus regnans,146.35,-37.92
Eucalyptus regnans,146.35,-38.44
Eucalyptus regnans,146.35,-38.43
Eucalyptus regnans,146.35,-37.36
Eucalyptus regnans,146.35,-38.53
Eucalyptus regnans,146.35,-37.83
Eucalyptus regnans,146.35,-37.87
Eucalyptus regnans,146.3537767,-41.43695904
Eucalyptus regnans,146.3542332,-41.26987043
Eucalyptus regnans,146.36,-37.83
Eucalyptus regnans,146.36,-37.9
Eucalyptus regnans,146.36,-37.9
Eucalyptus regnans,146.36,-37.9
Eucalyptus regnans,146.36,-37.89
Eucalyptus regnans,146.3615937,-43.13907674
Eucalyptus regnans,146.37,-37.91
Eucalyptus regnans,146.37,-38.52
Eucalyptus regnans,146.37,-38.49
Eucalyptus regnans,146.37,-37.89
Eucalyptus regnans,146.37,-37.9
Eucalyptus regnans,146.37,-37.89
Eucalyptus regnans,146.37,-38.52
Rhinella marina,146.3719429,-19.11378806
Rhinella marina,146.3747204,-19.1137323
Rhinella marina,146.3747204,-19.1137323
Eucalyptus regnans,146.3752962,-43.14590599
Eucalyptus regnans,146.3778215,-42.22195078
Eucalyptus regnans,146.3783035,-42.22222359
Eucalyptus regnans,146.3783043,-42.22213353
Eucalyptus regnans,146.38,-38.96
Eucalyptus regnans,146.38,-38.95
Eucalyptus regnans,146.38,-37.65
Eucalyptus regnans,146.38,-37.43
Eucalyptus regnans,146.38,-37.9
Eucalyptus regnans,146.38,-37.92
Eucalyptus regnans,146.38,-38.96
Eucalyptus regnans,146.3805701,-41.48925954
Eucalyptus regnans,146.3819584,-42.55456499
Eucalyptus regnans,146.3827717,-42.54619403
Eucalyptus regnans,146.3856372,-42.55206317
Eucalyptus regnans,146.3885758,-42.56297584
Eucalyptus regnans,146.3886918,-42.55108887
Eucalyptus regnans,146.388741,-42.54604591
Eucalyptus regnans,146.3897984,-42.56253207
Eucalyptus regnans,146.3898598,-42.55622837
Eucalyptus regnans,146.3899037,-42.55172573
Eucalyptus regnans,146.3899212,-42.54992468
Eucalyptus regnans,146.3899563,-42.54632256
Eucalyptus regnans,146.3899738,-42.5445215
Eucalyptus regnans,146.39,-38.46
Eucalyptus regnans,146.39,-38.48
Eucalyptus regnans,146.39,-38.96
Eucalyptus regnans,146.390079,-42.53371513
Eucalyptus regnans,146.3904618,-42.55695204
Eucalyptus regnans,146.3908842,-42.55110055
Eucalyptus regnans,146.3922785,-42.55804238
Eucalyptus regnans,146.392427,-42.54273338
Eucalyptus regnans,146.3925754,-42.52742434
Eucalyptus regnans,146.3925841,-42.52652381
Eucalyptus regnans,146.3933,-38.455
Eucalyptus regnans,146.3933919,-42.56885516
Eucalyptus regnans,146.3936622,-42.54093877
Eucalyptus regnans,146.3949321,-42.53554202
Eucalyptus regnans,146.3950278,-42.52563615
Eucalyptus regnans,146.3959154,-42.55986276
Eucalyptus regnans,146.3971336,-42.55986917
Eucalyptus regnans,146.4,-38.42
Rhinella marina,146.4010556,-23.44183333
Eucalyptus regnans,146.4065714,-42.59233902
Eucalyptus regnans,146.4074663,-42.49778311
Eucalyptus regnans,146.409934,-42.4941935
Eucalyptus regnans,146.41,-38.37
Eucalyptus regnans,146.41,-39.02
Eucalyptus regnans,146.4135257,-42.50051603
Eucalyptus regnans,146.4139262,-42.58787403
Eucalyptus regnans,146.4141332,-42.66982638
Rhinella marina,146.41736,-19.10838
Eucalyptus regnans,146.4192272,-42.54197177
Eucalyptus regnans,146.421055,-42.60772278
Rhinella marina,146.42135,-19.10855
Eucalyptus regnans,146.4224093,-42.46093532
Eucalyptus regnans,146.4230298,-42.52578056
Rhinella marina,146.42773,-19.07001
Rhinella marina,146.42773,-19.07001
Eucalyptus regnans,146.428064,-42.50779417
Eucalyptus regnans,146.4288038,-42.49338851
Eucalyptus regnans,146.4294449,-42.48978937
Eucalyptus regnans,146.4295022,-42.48348555
Eucalyptus regnans,146.4300124,-42.49429512
Eucalyptus regnans,146.4318296,-42.49520473
Eucalyptus regnans,146.4324788,-42.49070502
Rhinella marina,146.43259,-19.06549
Rhinella marina,146.43272,-19.06324
Rhinella marina,146.43272,-19.06505
Rhinella marina,146.43315,-19.06399
Rhinella marina,146.434175,-19.381919
Eucalyptus regnans,146.4354722,-42.49612331
Eucalyptus regnans,146.4354884,-42.49432222
Eucalyptus regnans,146.4355289,-42.48981949
Eucalyptus regnans,146.4361049,-42.49342467
Eucalyptus regnans,146.436681,-42.49702984
Eucalyptus regnans,146.4367053,-42.49432821
Rhinella marina,146.43695,-19.05987
Eucalyptus regnans,146.4370993,-42.69425655
Eucalyptus regnans,146.437695,-42.47893304
Eucalyptus regnans,146.4391672,-42.49118823
Rhinella marina,146.44005,-19.0625
Eucalyptus regnans,146.4401005,-42.49569572
Eucalyptus regnans,146.4403358,-42.49659746
Rhinella marina,146.44083,-19.09837
Rhinella marina,146.44097,-19.06818
Eucalyptus regnans,146.4420976,-42.70868984
Eucalyptus regnans,146.4428246,-42.57261843
Eucalyptus regnans,146.4432703,-42.50876963
Rhinella marina,146.44331,-19.09989
Eucalyptus regnans,146.4440065,-42.49436386
Rhinella marina,146.44411,-19.0687
Rhinella marina,146.4444444,-19.10527778
Rhinella marina,146.44484,-19.10532
Eucalyptus regnans,146.4450163,-42.51778392
Rhinella marina,146.44506,-19.0678
Rhinella marina,146.44534,-19.06844
Eucalyptus regnans,146.4457329,-42.56065491
Rhinella marina,146.44684,-19.10486
Rhinella marina,146.44865,-19.13333
Rhinella marina,146.44949,-19.09308
Rhinella marina,146.44949,-19.09308
Rhinella marina,146.4496,-19.13198
Eucalyptus regnans,146.45,-42.5833
Eucalyptus regnans,146.45,-38.46
Rhinella marina,146.45,-19.083333
Eucalyptus regnans,146.4500325,-42.3620054
Eucalyptus regnans,146.4500404,-42.36110483
Rhinella marina,146.45053,-19.1004
Rhinella marina,146.45056,-19.12972
Eucalyptus regnans,146.4517235,-42.51646533
Eucalyptus regnans,146.4523349,-42.58581263
Rhinella marina,146.45249,-19.12643
Rhinella marina,146.45249,-19.12643
Rhinella marina,146.45257,-19.09855
Rhinella marina,146.45352,-19.09765
Eucalyptus regnans,146.4536755,-42.36202281
Eucalyptus regnans,146.4549115,-42.49981975
Rhinella marina,146.45506,-19.12381
Rhinella marina,146.45506,-19.12381
Rhinella marina,146.45682,-19.12878
Eucalyptus regnans,146.4570758,-42.8114238
Rhinella marina,146.45762,-19.13221
Rhinella marina,146.45762,-19.13221
Eucalyptus regnans,146.4597446,-42.50389527
Eucalyptus regnans,146.4597539,-42.50281461
Eucalyptus regnans,146.4598182,-42.49534006
Eucalyptus regnans,146.4599422,-42.48093127
Eucalyptus regnans,146.46,-38.55
Rhinella marina,146.46006,-19.13472
Rhinella marina,146.46016,-19.11677
Eucalyptus regnans,146.4609275,-42.64934329
Eucalyptus regnans,146.4615094,-42.62431037
Rhinella marina,146.46176,-19.13646
Rhinella marina,146.46176,-19.13646
Eucalyptus regnans,146.4646274,-42.35937266
Rhinella marina,146.46479,-19.14106
Eucalyptus regnans,146.4648087,-42.48095409
Rhinella marina,146.46494,-19.14229
Rhinella marina,146.46494,-19.14229
Eucalyptus regnans,146.4666608,-42.43333946
Eucalyptus regnans,146.46772,-42.43195
Eucalyptus regnans,146.4680923,-42.52419742
Eucalyptus regnans,146.4682277,-42.65162881
Eucalyptus regnans,146.4692349,-42.60489419
Eucalyptus regnans,146.4692494,-42.38731288
Rhinella marina,146.4697222,-20.22527778
Eucalyptus regnans,146.47,-38.45
Eucalyptus regnans,146.47,-38.4
Eucalyptus regnans,146.47,-38.37
Eucalyptus regnans,146.47,-38.42
Eucalyptus regnans,146.4704113,-42.39362247
Eucalyptus regnans,146.4705576,-42.52060651
Eucalyptus regnans,146.470588,-42.51700432
Eucalyptus regnans,146.4711648,-42.44856236
Eucalyptus regnans,146.4711823,-42.59085431
Eucalyptus regnans,146.4715884,-42.3981309
Eucalyptus regnans,146.4724034,-42.44586629
Eucalyptus regnans,146.4734685,-42.46388302
Eucalyptus regnans,146.4746622,-42.46659026
Eucalyptus regnans,146.4747526,-42.45578359
Eucalyptus regnans,146.4748654,-42.44227522
Eucalyptus regnans,146.4760137,-42.45038581
Eucalyptus regnans,146.4760513,-42.44588302
Eucalyptus regnans,146.4764574,-42.60132514
Eucalyptus regnans,146.4764597,-42.60105498
Eucalyptus regnans,146.476624,-42.45011842
Eucalyptus regnans,146.4768051,-42.6471655
Eucalyptus regnans,146.4772522,-42.44768969
Eucalyptus regnans,146.4772949,-42.58863093
Eucalyptus regnans,146.4785056,-42.44319243
Rhinella marina,146.47962,-19.1193
Eucalyptus regnans,146.48,-38.44
Eucalyptus regnans,146.48,-38.45
Eucalyptus regnans,146.48,-38.36
Eucalyptus regnans,146.4809374,-42.44320347
Rhinella marina,146.48099,-19.13026
Eucalyptus regnans,146.4818146,-42.38097608
Rhinella marina,146.482,-19.12625
Eucalyptus regnans,146.4833,-42.55
Eucalyptus regnans,146.4844093,-42.46465323
Eucalyptus regnans,146.485663,-42.60848133
Rhinella marina,146.4872187,-19.10262049
Eucalyptus regnans,146.4872246,-42.41774491
Eucalyptus regnans,146.4875966,-42.41684598
Eucalyptus regnans,146.4878397,-42.41684706
Eucalyptus regnans,146.4881961,-42.44773907
Eucalyptus regnans,146.4881984,-42.41756914
Eucalyptus regnans,146.4883849,-42.57382155
Eucalyptus regnans,146.4884671,-42.41441825
Eucalyptus regnans,146.488511,-42.40901485
Rhinella marina,146.48863,-19.11944
Eucalyptus regnans,146.489058,-42.41649226
Eucalyptus regnans,146.4892312,-42.45503849
Eucalyptus regnans,146.4892974,-42.41694362
Eucalyptus regnans,146.4894048,-42.44864506
Eucalyptus regnans,146.4895666,-42.57832968
Eucalyptus regnans,146.489577,-42.41244188
Eucalyptus regnans,146.4896679,-42.4162248
Eucalyptus regnans,146.4897491,-42.45116825
Eucalyptus regnans,146.489947,-42.4567528
Eucalyptus regnans,146.4899777,-42.45297045
Eucalyptus regnans,146.49,-38.36
Eucalyptus regnans,146.49,-38.38
Rhinella marina,146.49002,-19.10061
Eucalyptus regnans,146.4900573,-42.4131645
Eucalyptus regnans,146.4902538,-42.44891901
Eucalyptus regnans,146.4902719,-42.41667778
Eucalyptus regnans,146.4902945,-42.41388603
Eucalyptus regnans,146.4904095,-42.41469708
Eucalyptus regnans,146.4904314,-42.41199538
Eucalyptus regnans,146.4904554,-42.45405329
Eucalyptus regnans,146.4905697,-42.45495439
Eucalyptus regnans,146.4905989,-42.45135215
Eucalyptus regnans,146.4906135,-42.44955103
Eucalyptus regnans,146.49063,-42.41748991
Eucalyptus regnans,146.490632,-42.45477455
Eucalyptus regnans,146.4906431,-42.41586889
Eucalyptus regnans,146.4906466,-42.45297343
Eucalyptus regnans,146.4906467,-42.41541861
Eucalyptus regnans,146.490856,-42.44964216
Eucalyptus regnans,146.4908825,-42.41632026
Eucalyptus regnans,146.4910434,-42.45653253
Eucalyptus regnans,146.4911043,-42.44901285
Eucalyptus regnans,146.4911394,-42.41461026
Eucalyptus regnans,146.4911547,-42.41271907
Eucalyptus regnans,146.4912493,-42.41605171
Eucalyptus regnans,146.4912711,-42.41335001
Eucalyptus regnans,146.4914967,-42.41551244
Eucalyptus regnans,146.4914992,-42.64038739
Eucalyptus regnans,146.4916493,-42.45680539
Eucalyptus regnans,146.4918033,-42.45279844
Eucalyptus regnans,146.4918149,-42.45135755
Eucalyptus regnans,146.4919111,-42.45451005
Eucalyptus regnans,146.4922599,-42.45649289
Eucalyptus regnans,146.4923395,-42.41650684
Eucalyptus regnans,146.4925928,-42.41524712
Eucalyptus regnans,146.4926116,-42.41290565
Eucalyptus regnans,146.4926851,-42.44901986
Eucalyptus regnans,146.4927638,-42.4543337
Eucalyptus regnans,146.4930114,-42.45379444
Eucalyptus regnans,146.4930325,-42.45118282
Eucalyptus regnans,146.4930673,-42.44686013
Rhinella marina,146.4934617,-18.59215903
Eucalyptus regnans,146.4935348,-42.44920374
Eucalyptus regnans,146.4937635,-42.45100593
Eucalyptus regnans,146.4940513,-42.47568338
Eucalyptus regnans,146.4942813,-42.5980731
Eucalyptus regnans,146.4943235,-42.59284998
Eucalyptus regnans,146.4943594,-42.64868522
Eucalyptus regnans,146.4946051,-42.37653016
Rhinella marina,146.49463,-19.10188
Rhinella marina,146.49463,-19.10188
Eucalyptus regnans,146.4950357,-42.64049309
Eucalyptus regnans,146.4950797,-42.6501293
Eucalyptus regnans,146.4952017,-42.65012984
Eucalyptus regnans,146.495225,-42.67741689
Eucalyptus regnans,146.4953547,-42.46488206
Eucalyptus regnans,146.4962902,-42.65130536
Eucalyptus regnans,146.496571,-42.46488741
Eucalyptus regnans,146.4974159,-42.66301759
Eucalyptus regnans,146.4977801,-42.4657933
Eucalyptus regnans,146.4980803,-42.6562663
Eucalyptus regnans,146.4980875,-42.65536577
Rhinella marina,146.49846,-23.74259
Eucalyptus regnans,146.499018,-42.46309695
Eucalyptus regnans,146.4992103,-42.59143053
Eucalyptus regnans,146.4992196,-42.59025983
Eucalyptus regnans,146.5,-38.4167
Eucalyptus regnans,146.5,-38.42
Eucalyptus regnans,146.5,-42.6
Eucalyptus regnans,146.5,-38.34
Eucalyptus regnans,146.5012003,-42.49462705
Eucalyptus regnans,146.502222,-42.360093
Eucalyptus regnans,146.502713,-42.58009858
Eucalyptus regnans,146.5034631,-42.36224924
Eucalyptus regnans,146.503554,-42.36612224
Rhinella marina,146.50443,-19.10693
Rhinella marina,146.50443,-19.10693
Rhinella marina,146.50483,-19.10029
Rhinella marina,146.50483,-19.10029
Eucalyptus regnans,146.5052578,-42.59731051
Eucalyptus regnans,146.5053712,-42.78300548
Eucalyptus regnans,146.5061877,-42.77256272
Rhinella marina,146.50649,-19.09942
Rhinella marina,146.50649,-19.09942
Eucalyptus regnans,146.5084071,-42.59984566
Eucalyptus regnans,146.5085096,-42.80355128
Eucalyptus regnans,146.5094979,-42.75582684
Eucalyptus regnans,146.51,-38.41
Eucalyptus regnans,146.5121312,-42.7472829
Eucalyptus regnans,146.5134225,-42.80087065
Eucalyptus regnans,146.5135379,-42.62976638
Eucalyptus regnans,146.515011,-42.75404923
Eucalyptus regnans,146.5161348,-42.7666616
Eucalyptus regnans,146.5162329,-42.75405439
Eucalyptus regnans,146.5167,-38.4167
Eucalyptus regnans,146.5174479,-42.75496007
Eucalyptus regnans,146.5182645,-42.4910977
Eucalyptus regnans,146.5188986,-42.74118781
Eucalyptus regnans,146.5189623,-42.71714341
Eucalyptus regnans,146.5195468,-42.48254751
Eucalyptus regnans,146.519626,-42.47219107
Eucalyptus regnans,146.5198221,-42.77982504
Eucalyptus regnans,146.52,-38.44
Eucalyptus regnans,146.52,-38.46
Eucalyptus regnans,146.5201517,-42.48300034
Eucalyptus regnans,146.5202342,-42.47219362
Eucalyptus regnans,146.5208287,-42.47399728
Eucalyptus regnans,146.5208322,-42.473547
Eucalyptus regnans,146.5218671,-42.75236702
Eucalyptus regnans,146.5219827,-42.80090671
Eucalyptus regnans,146.5220315,-42.47580348
Eucalyptus regnans,146.5226398,-42.47580602
Eucalyptus regnans,146.5246795,-42.3024485
Eucalyptus regnans,146.53,-38.44
Eucalyptus regnans,146.53,-38.43
Eucalyptus regnans,146.53,-37.31
Eucalyptus regnans,146.53,-38.44
Eucalyptus regnans,146.53,-38.43
Eucalyptus regnans,146.53,-38.38
Eucalyptus regnans,146.53,-38.43
Eucalyptus regnans,146.53,-38.44
Eucalyptus regnans,146.53,-38.43
Eucalyptus regnans,146.5333,-38.2
Eucalyptus regnans,146.5343962,-42.74368334
Egernia cunninghami,146.54,-36.31
Eucalyptus regnans,146.54,-37.77
Eucalyptus regnans,146.54,-38.43
Eucalyptus regnans,146.54,-38.45
Eucalyptus regnans,146.54,-38.39
Eucalyptus regnans,146.54,-38.44
Eucalyptus regnans,146.5400825,-42.78432085
Eucalyptus regnans,146.5438949,-42.79793425
Eucalyptus regnans,146.5440092,-42.79901535
Eucalyptus regnans,146.545896,-42.33828884
Eucalyptus regnans,146.5467056,-42.34387582
Eucalyptus regnans,146.5495503,-42.37054503
Eucalyptus regnans,146.55,-38.4333
Eucalyptus regnans,146.55,-38.41
Eucalyptus regnans,146.55,-38.43
Eucalyptus regnans,146.55,-38.43
Eucalyptus regnans,146.55,-38.4333
Eucalyptus regnans,146.55,-38.43
Eucalyptus regnans,146.5567432,-42.48747051
Eucalyptus regnans,146.5574,-42.46333726
Egernia cunninghami,146.56,-36.32
Eucalyptus regnans,146.56,-38.52
Eucalyptus regnans,146.56,-37.78
Eucalyptus regnans,146.56,-38.42
Eucalyptus regnans,146.56,-38.41
Eucalyptus regnans,146.56,-38.42
Eucalyptus regnans,146.56,-38.4
Eucalyptus regnans,146.56,-37.75
Eucalyptus regnans,146.56,-38.41
Eucalyptus regnans,146.56,-38.43
Eucalyptus regnans,146.56,-38.43
Eucalyptus regnans,146.5634189,-42.47236625
Eucalyptus regnans,146.5651084,-42.80711221
Eucalyptus regnans,146.5667,-38.4333
Eucalyptus regnans,146.5667,-38.4333
Eucalyptus regnans,146.5667,-38.4333
Eucalyptus regnans,146.5696741,-42.76597475
Eucalyptus regnans,146.5697316,-42.79299122
Eucalyptus regnans,146.57,-38.41
Eucalyptus regnans,146.57,-38.44
Eucalyptus regnans,146.57,-38.44
Eucalyptus regnans,146.57,-38.42
Eucalyptus regnans,146.57,-38.44
Eucalyptus regnans,146.5741229,-42.50843001
Eucalyptus regnans,146.574239,-42.49131931
Eucalyptus regnans,146.577644,-42.780233
Eucalyptus regnans,146.5792637,-42.77573625
Eucalyptus regnans,146.58,-38.41
Eucalyptus regnans,146.58,-38.43
Eucalyptus regnans,146.58,-38.42
Eucalyptus regnans,146.58,-38.43
Eucalyptus regnans,146.58,-38.44
Eucalyptus regnans,146.5805452,-42.82130822
Eucalyptus regnans,146.5805629,-42.81869673
Eucalyptus regnans,146.5819408,-42.79573806
Eucalyptus regnans,146.5819512,-42.33802068
Eucalyptus regnans,146.5823989,-42.81852334
Eucalyptus regnans,146.5827265,-42.82437801
Eucalyptus regnans,146.5828958,-42.47595108
Eucalyptus regnans,146.5829912,-42.82140721
Eucalyptus regnans,146.5837693,-42.81483613
Eucalyptus regnans,146.5840785,-42.33757811
Rhinella marina,146.584285,-20.647502
Eucalyptus regnans,146.5846903,-42.75027065
Eucalyptus regnans,146.5848442,-42.81871234
Eucalyptus regnans,146.5852727,-42.25738244
Eucalyptus regnans,146.5869337,-42.78044699
Eucalyptus regnans,146.5878694,-42.82367621
Eucalyptus regnans,146.5888598,-42.76649551
Eucalyptus regnans,146.59,-38.44
Eucalyptus regnans,146.59,-38.43
Eucalyptus regnans,146.5903173,-42.82350489
Eucalyptus regnans,146.5943216,-42.77236852
Eucalyptus regnans,146.5980219,-42.57786093
Eucalyptus regnans,146.5988177,-42.73861389
Eucalyptus regnans,146.5991086,-42.31241447
Eucalyptus regnans,146.6,-38.43
Rhinella marina,146.6,-19.166667
Eucalyptus regnans,146.601252,-42.30926979
Eucalyptus regnans,146.6016619,-41.45781084
Eucalyptus regnans,146.6061078,-42.74494303
Eucalyptus regnans,146.6061286,-42.78024446
Eucalyptus regnans,146.606753,-42.72018013
Eucalyptus regnans,146.6085211,-42.53575027
Eucalyptus regnans,146.6086201,-42.77286855
Eucalyptus regnans,146.6089443,-42.77962373
Eucalyptus regnans,146.61,-38.43
Eucalyptus regnans,146.6100472,-42.72073172
Eucalyptus regnans,146.611571,-42.55449269
Rhinella marina,146.6119722,-19.34013889
Eucalyptus regnans,146.6127891,-42.55449681
Eucalyptus regnans,146.6129338,-42.53108224
Eucalyptus regnans,146.6139741,-42.75712719
Eucalyptus regnans,146.6156116,-42.84799705
Eucalyptus regnans,146.6158837,-42.84358535
Eucalyptus regnans,146.6184753,-42.82018013
Eucalyptus regnans,146.6189819,-42.77749626
Eucalyptus regnans,146.6192649,-42.85098101
Eucalyptus regnans,146.6195235,-42.84873054
Eucalyptus regnans,146.619566,-42.84179658
Eucalyptus regnans,146.6195715,-42.84089607
Eucalyptus regnans,146.6207357,-42.85062568
Eucalyptus regnans,146.6208062,-42.8390991
Eucalyptus regnans,146.6208448,-42.83279549
Eucalyptus regnans,146.6212884,-42.5590281
Eucalyptus regnans,146.6218935,-42.7208615
Eucalyptus regnans,146.6225037,-42.76120808
Rhinella marina,146.625092,-19.718721
Eucalyptus regnans,146.6255563,-42.76166837
Eucalyptus regnans,146.6256846,-42.84181675
Eucalyptus regnans,146.6269279,-42.55301273
Eucalyptus regnans,146.6282092,-42.82894734
Eucalyptus regnans,146.6285309,-42.77518622
Eucalyptus regnans,146.6287278,-42.55761153
Egernia cunninghami,146.63,-36.3
Eucalyptus regnans,146.63,-38.42
Eucalyptus regnans,146.6310438,-42.55734883
Eucalyptus regnans,146.6311208,-43.0896556
Eucalyptus regnans,146.6315735,-43.08587498
Eucalyptus regnans,146.6319656,-42.83508311
